question_id,image_filename,Marks,solution_image_id,solve_text,subject
7,1581.jpg,4.0,,"এখানে, H2X (aq) = H+ (aq) + HX−(aq)
∴ Ka₁ = \frac{[H+][HX−]}{[H2X]} = \frac{[H+]}{[H2X]}
∴ [H+]₁ = √1.15 × 10⁻² × 0.1 = 3.39116 × 10⁻²molL⁻¹
আবার, HX⁻ = H⁺ + X²⁻
Ka₂ = \frac{[H+][X²⁻]}{[HX⁻]} = \frac{[H+]²}{[HX⁻]}
∴ [H+]₂ = √6.02 × 10⁻⁷ × 3.39 × 10⁻² = 1.43 × 10⁻⁴molL⁻¹
∴ [H+] = [H+]₁ + [H+]₂ = 3.40546 × 10⁻²molL⁻¹
∴ pH = -log[H+] = 1.46782 ≈ 1.47
নম্বর বণ্টনঃ
[H+]₁ = 3.39116 × 10⁻²molL⁻¹ ; নির্ণয় করার জন্য ০৪ নম্বর।
[H+]₂ = 1.43 × 10⁻⁴molL⁻¹ ; নির্ণয় করার জন্য ০৪ নম্বর।
pH = 1.46782 ≈ 1.47 ; নির্ণয় করার জন্য ০২ নম্বর।",Chemistry
8,1583.jpg,10.0,1582.0,"(i) বিউটিন -1 ওজোনিকরণ বিক্রিয়ায় এক অণু প্রোপান্যাল ও এক অণু মিথান্যাল তৈরি করে এবং বিউটিন-2 ওজোনিকরণ বিক্রিয়ায় দুই অণু ইথান্যাল তৈরি করে।
CC14
H3C CH2-CH = CH2 + O3  --->  CH3-CH2-CH-O-CH2 ---> CH3CH2CHO+HCHO + H
Butene-1                                                                 Propanal       Methanal
00                                                                        Zn
CC14
H3C CH = CH-CH3 + O3 ---> H3C - CH-O-CH- CH3 ---> 2CH3CHO + H2O + ZnO
Butene-2                                          ethanal
00                                                Zn
(ii)

নম্বর বণ্টন:
বিউটিন-1 এবং বিউটিন-2 এর ওজোনীকরণ বিক্রিয়া লেখার জন্য ০৩০ ০২ = ০৬ নম্বর।
[বিঃদ্র: প্রভাবক/তাপমাত্রা না লিখলে বা ভুল প্রভাবক / তাপমাত্রা লিখলে ০১ নম্বর কর্তন করা হবে]
(ii) মিথাইল (-CH3) মূলকের জন্য বেনজিন বলয়ের রেজোন্যান্স কাঠামো আঁকার জন্য ০৪ নম্বর।",Chemistry
9,1585.jpg,8.0,1584.0,"n = 4 হলে যৌগটি C4H10O। এর গাঠনিক সমাণুসমূহ:
অ্যালকোহল:
(i) CH3-CH2-CH2-CH2-OH or,  
OH
|
OH
(ii) CH3-CH2-CH-CH3 or, OH; যা আলোক সক্রিয় কারণ কাইরাল কার্বন উপস্থিত।
CH3
(iii) CH3-CH-CH2-OH or,  OH
CH3
|
(iv) CH3-C-OH or,  OH
CH3
ইথার:
(v) CH3-CH2-O-CH2-CH3 or,  
(vi) CH3-CH2-CH2-O-CH3 or,  
CH3
|
(vii) CH3-CH - O - CH3 or,  
নম্বর বণ্টনঃ
যৌগটি চিহ্নিতকরণে ০১ নম্বর।
৭টি গাঠনিক সমাণু লেখলে (০১×০৭) = ০৭ নম্বর।
আলোক সক্রিয় সমাণুটি চিহ্নিতকরণে ০২ নম্বর।",Chemistry
10,1586.jpg,10.0,,"x নির্মিত পাত্রে, z2+ এর দ্রবণ রাখার ক্ষেত্রে,
E<sup>0</sup><sub>Cell</sub> = −(−0.76) + (−0.44) = 0.32 V > 0
∴ E<sup>0</sup><sub>Cell</sub> > 0 তাই, এক্ষেত্রে কোষবিক্রিয়া স্বতঃস্ফূর্তভাবে ঘটবে। তাই X নির্মিত পাত্রে z2+ এর দ্রবণ রাখা নিরাপদ নয়।
y নির্মিত পাত্রে, z2+ এর দ্রবণ রাখার ক্ষেত্রে, E<sup>0</sup><sub>Cell</sub> = −0.88 + (−0.44) = −1.32 V < 0
∴ E<sup>0</sup><sub>Cell</sub> < 0 তাই, এক্ষেত্রে কোষবিক্রিয়া স্বতঃস্ফূর্তভাবে ঘটবে না।
তাই y নির্মিত পাত্রে z2+ এর দ্রবণ রাখা যাবে। [Ans.]
নম্বর বণ্টনঃ E<sup>0</sup><sub>Cell</sub> = 0.32 V; নির্ণয় করার জন্য ০৪ নম্বর।
E<sup>0</sup><sub>Cell</sub> = −1.32 V; নির্ণয় করার জন্য ০৪ নম্বর।
z2+ এর দ্রবণ রাখা যাবে লেখলে ০২ নম্বর।
বিদ্রঃ একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Chemistry
11,1587.jpg,8.0,,"(a) এখানে, Cr(NO<sub>3</sub>)<sub>3</sub> এর দ্রবণে Cr তড়িৎদ্বার ব্যবহার করা হয়েছে। অ্যানোড থেকে Cr ক্ষয়প্রাপ্ত হয়ে Cr<sup>3+</sup> হিসাবে দ্রবণে আসবে যেখানে দ্রবণে
Cr<sup>3+</sup>, Cr (s) আকারে ক্যাথোডে জমা হবে ফলে দ্রবণের ঘনমাত্রা পূর্বের মতই থাকবে। অর্থাৎ, S = 1.5M
(b) Q = it = nq
.. n = /fraction{it}{q} = /fraction{4 × 3 × 3600}{1.6 × 10<sup>-19</sup>} = 2.7 × 10<sup>23</sup> টি
ক্যাথোডের ভর বৃদ্ধি, W = /fraction{MIt}{eF} = /fraction{52 × 4 × 3 × 3600}{3 × 96500} = 7.76 g
নম্বর বণ্টনঃ
(a) S = 1.5M; নির্ণয় করার জন্য ০২ নম্বর।
(b) n = 12.7 × 10<sup>23</sup> টি; নির্ণয় করার জন্য ০৪ নম্বর।
W = 7.76g; নির্ণয় করার জন্য ০৪ নম্বর।
[বি.দ্রঃ একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Chemistry
12,1588.jpg,7.0,,"(i) SC14 → see-saw আকৃতি, 1
(ii) NO3 → সমতলীয় ত্রিভুজাকার, 0
(iii) CIF 5 → বর্গাকার পিরামিডীয়, 1
(iv) O3 → V -আকৃতি, 1
(v) XeF 6 → বিকৃত অষ্টতলকীয়, 1
নম্বর বণ্টনঃ
যীগ/আয়নসমূহে কেন্দ্রীয় পরমাণুর আকৃতি ও কেন্দ্রীয় পরমাণুতে নিঃসঙ্গ ইলেকট্রন জোড়ের সংখ্যা লেখার জন্য (০১+০১)× ০৫ = ১০ নম্বর।",Chemistry
13,1590.jpg,8.0,1589.0,"(a) সমতলীয় বর্গাকার, sp²d ।
(b) [Cu(NH3)4]2+ + SO42-
আয়নিক বন্ধন সংখ্যা = 1 টি (ক্যাটায়ন সংখ্যা = অ্যানায়ন সংখ্যা = 1)
সমযোজী বন্ধন সংখ্যা = 4 × 3 + 2 × 2 = 16 টি।
সন্নিবেশ সমযোজী বন্ধন সংখ্যা = 4 + 2 = 6 টি।

নম্বর বণ্টনঃ
(a) সমতলীয় বর্গাকার, sp²d লেখলে ০৪ নম্বর।
(b) প্রকৃতি ও সংখ্যা; নির্ণয় করার জন্য (২× ৩) = ০৬ নম্বর।",Chemistry
14,1591.jpg,10.0,,"B যৌগটিকে ওজোনিকরণ করে Zn এর উপস্থিতিতে আর্দ্র বিশ্লেষণ করলে এক ও দুই কার্বন বিশিষ্ট অ্যালডিহাইড উৎপন্ন হয়।
H
H
H H
CH3-C = O + O = C - H → CH3-C = C - H বা, CH3- CH = CH2
(Ethanal)      (Methanal)     (Propene)
B যৌগটি হলো প্রোপিন। A যৌগের নিরুদনের ফলে প্রোপিন উৎপন্ন হয়।
OH
|
.: A যৌগটি হয় প্রোপানল-1 (CH3-CH2-CH2-OH) না হয় প্রোপানল-2 (CH3- CH - CH3)। কারণ, এদের যে কোনোটিকেই
নিরুদিত করলে প্রোপিন উৎপন্ন হয়। এখন A যৌগটি আয়োডোফর্ম বিক্রিয়ায় প্রদর্শন করে। তাই A যৌগটি হবে প্রোপানল-2
(CH3 - CHOH - CH3)
OH
|
Al2O3 / H2SO4 / H3PO4
CH3 - CH - CH3  350°-450°C / 150°-170°C  CH3 - CH = CH2 + H2O
A
CH3 - CH = CH2 + O3 --→ CH3 - CH - O - CH2
O O
Zn, H2O
Heat
CH3 - CHO + HCHO + ZnO + H2O
(Ethanal)       (Methanal)
নম্বর বণ্টন:
A ও B যৌগ দুইটি শণাক্তকরণের জন্য (০১+০১) = ০২ নম্বর।
ওজোনীকরণ বিক্রিয়া দেখানোর জন্য ০৪ নম্বর।
নিরুদন বিক্রিয়া দেখানোর জন্য ০৪ নম্বর।",Chemistry
15,1592.jpg,10.0,,"1 mol KMnO4 = 5 mol Fe
20mL 0.36M KMnO4 = /frac{5 \times 55.85 \times 0.36 \times 20}{1000} g Fe = 2.0106g
x = /frac{2.0106}{3} \times 100% = 67.02%
1 mol K2Cr2O7 = 6 mol Fe
15mL 0.5M K2Cr2O7 = /frac{6 \times 55.85 \times 15 \times 0.5}{1000} g Fe = 2.51325 g
y = /frac{2.51325}{4} \times 100% = 62.83%
x > y
প্রথম আকরিক থেকে লোহার নিষ্কাশন লাভজনক হবে।
নম্বর বণ্টনঃ
20mL 0.36M KMnO4 = 2.0106g; নির্ণয় করার জন্য ০২ নম্বর।
x = 67.02%; নির্ণয় করার জন্য ০২ নম্বর।
15mL 0.5M K2Cr2O7 = 2.51325g; নির্ণয় করার জন্য ০২ নম্বর।
y = 62.83%; নির্ণয় করার জন্য ০২ নম্বর।
প্রথম আকরিক থেকে লোহার নিষ্কাশন লাভজনক হবে; লেখলে ০২ নম্বর।
বিদ্রঃ একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Chemistry
16,1593.jpg,10.0,,"(a) 22.4 L আয়তনের ভর = (22.4 × 1.52)g = 34.048 ≈ 34g
.. আণবিক ভর = 34g/mol ও সম্ভাব্য সংকেত = H2S
(b) SO2 + H2O → H2SO3
SO3 + H2O → H2SO4
H2SO3, H2SO4 এসিড বৃষ্টি সৃষ্টিতে ভূমিকা রাখে।
নম্বর বণ্টনঃ
(a) আণবিক ভর = 34g/mol; নির্ণয় করার জন্য ০৩ নম্বর।
সম্ভাব্য সংকেত = H2S; নির্ণয় করার জন্য ০৩ নম্বর।
(b) এসিড বৃষ্টি সৃষ্টিতে সালফারের অক্সাইডসমূহের ভূমিকা বিক্রিয়াসহ লেখার জন্য ০৪ নম্বর।
[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Chemistry
17,1595.jpg,10.0,1594.0,"(a) N বা F কোনো পরমাণুতেই ফাঁকা d -অরবিটাল নেই। তাই – OH যুক্ত হতে পারে না। এইজন্য NF3, H2O এর সাথে সন্নিবেশ বন্ধন গঠন করতে
পারে না। তাই NF3 আর্দ্রবিশ্লেষিত হয় না।
(b) অ্যালুমিনিয়াম ক্লোরাইড (AlCl3) যৌগে Al এর অষ্টক সংকোচন ঘটে। তাই অষ্টক পূরণের উদ্দেশ্যে পার্শ্ববর্তী একটি AlCl3 অণুর C1 পরামাণু থেকে
সর্বনিম্ন বন্ধনের মাধ্যমে একটি মুক্তজোড় গ্রহণ করে। এভাবে AlCl3 সন্নিবেশ বন্ধনের মাধ্যমে ডাইমার A12C16 গঠন করে।

AlCl3 এর ডাইমার Al₂C16 গঠন

নম্বর বণ্টনঃ
(a) NF3 আর্দ্রবিশ্লেষিত হয় না - সঠিকভাবে ব্যাখ্যা করার জন্য ০৫ নম্বর।
(b) AlCl3 এর ডাইমার গঠন কৌশল ব্যাখ্যা করার জন্য ০৫ নম্বর।",Chemistry
18,1596.jpg,0.0,,"ক্যাটায়নটি Cu<sup>2+</sup>
2CuSO<sub>4</sub> + K<sub>4</sub>[Fe(CN)<sub>6</sub>] → Cu<sub>2</sub>[Fe(CN)<sub>6</sub>] + 2K<sub>2</sub>SO<sub>4</sub>
reddish brown
Cu (29): 1s<sup>2</sup> 2s<sup>2</sup>2p<sup>6</sup> 3s<sup>2</sup>3p<sup>6</sup>3d<sup>10</sup> 4s<sup>1</sup>
যোজ্যতা ইলেকট্রনের জন্য: n = 4, l = 0, m = 0, s = +<sup>1</sup>/<sub>2</sub>
সর্বশেষ ইলেকট্রনের জন্য: n = 3, l = 2, m = +2/-2, s = -<sup>1</sup>/<sub>2</sub>
এখানে, ইলেকট্রনদ্বয়ের কোয়ান্টাম সংখ্যা চারটির মান এক নয়। অর্থাৎ, পাউলির বর্জন নীতি অনুসৃত হয়েছে।
নম্বর বণ্টনঃ
ক্যাটায়ন Cu<sup>2+</sup>; নির্ণয় করার জন্য; ০২ নম্বর।
সঠিক বিক্রিয়া লেখার জন্য; ০২ নম্বর।
২ টি ইলেকট্রনের জন্য পাউলির বর্জন নীতি দেখানোর জন্য; (০৩ × ০২) = ০৬ নম্বর।",Chemistry
1,1597.jpg,10.0,,"ধরি, \frac{2\pi}{15} = \theta

L.H.S = 16cos \theta cos 2\theta cos 4\theta cos 7\theta = \frac{8}{\sin \theta} \cdot (2sin \theta cos \theta) cos 2\theta cos 4\theta cos 7\theta

= \frac{4}{\sin \theta} (2sin 2\theta cos 2\theta) cos 4\theta cos 7\theta = \frac{2}{\sin \theta} (2sin 4\theta cos 4\theta) cos 7\theta = \frac{1}{\sin \theta} (2sin 8\theta cos 7\theta)

= \frac{1}{\sin \theta} (sin 15\theta + sin \theta) = \frac{1}{\sin \theta} (sin 2\pi + sin \theta) = 1 = R.H.S. (Proved)

নম্বর বণ্টনঃ

16cos \theta cos 2\theta cos 4\theta cos 7\theta = \frac{8}{\sin \theta} \cdot (2sin \theta cos \theta) cos 2\theta cos 4\theta cos 7\theta ; নির্ণয় করার জন্য ০৩ নম্বর।

16cos \theta cos 2\theta cos 4\theta cos 7\theta = \frac{1}{\sin \theta} (2sin 8\theta cos 7\theta) ; নির্ণয় করার জন্য ০৩ নম্বর।

16cos \frac{2\pi}{15} cos \frac{4\pi}{15} cos \frac{8\pi}{15} cos \frac{14\pi}{15} = 1 ; প্রমাণ করার জন্য ০৪ নম্বর।",Math
2,1599.jpg,10.0,1598.0,"√2 + 3i = x + iy ⇒ 2 + 3i = (x + iy)³ ⇒ 2 + 3i = x³ + 3x²yi + 3xy²i² + y³i³
⇒ 2 + 3i = x³ - 3xy² + 3x²yi – y³i
..(x³-3xy²)+(3x²y-y³)i = 2 + 3i
.. x³-3xy² = 2… (i) এবং 3x²y - y³ = 3.... (ii)
এখন, (i) – i × (ii) করে পাই, (x³ – 3xy²) - i (3x²y - y³) = 2- 3i ⇒ x³ - 3x²yi - 3xy² + y³i = 2- 3i
⇒ x³-3x². iy + 3x (-1)y² + y³ (-1) (-i) = 2 - 3i ⇒ x³ - 3x². iy + 3x. i²y² - y³. i³ = 2 - 3i
⇒ x³ - 3x². iy + 3x(iy)² - (iy)³ = 2- 3i ⇒ (x – iy)³ = 2 - 3i : x - iy = √2 - 3i [Showed]
বিকল্প: 2 + 3i = x + iy ⇒ √2 + 3i = x + iy [উভয়পক্ষে অনুবন্ধী নিয়ে]
⇒ √2 + 3i = x - iy ⇒ √2 - 3i = x - iy
নম্বর বণ্টনঃ
2 + 3i = x³ + 3x²yi + 3xy²i² + y³i³; নির্ণয় করার জন্য ০২ নম্বর।
x³ – 3xy² = 2 এবং 3x²y - y³ = 3; নির্ণয় করার জন্য ০৪ নম্বর।
x³-3x². iy + 3x.i²y² - y³.i³ = 2 - 3i; নির্ণয় করার জন্য ০২ নম্বর।
x - iy = √2 - 3i; দেখানোর জন্য ০২ নম্বর।
বিকল্প নম্বর বণ্টনঃ
√2 + 3i = x + iy; নির্ণয় করার জন্য ০৩ নম্বর।
√2 + 3i = x - iy; নির্ণয় করার জন্য ০৪ নম্বর।
x - iy = √2 - 3i; দেখানোর জন্য ০৩ নম্বর।",Math
3,1600.jpg,10.0,,"ধরি, সাধারণ মূল a

.. a² + pa + q = 0 ... ... ... (i)
a² + qa + p = 0 ... ... ... (ii)
(i) − (ii) ⇒ (p − q)a + (q − p) = 0 :: a = 1
.: 1 + p + q = 0 ∴ p + q = −1
.. 2x² + (p + q − 2)x = (p + q − 2)² ⇒ 2x² − 3x = 9
∴ x = 3, −\frac{3}{2} (Ans.)

নম্বর বণ্টনঃ
a = 1; নির্ণয় করার জন্য ০৬ নম্বর।
x = 3, −\frac{3}{2}; নির্ণয় করার জন্য ০৪ নম্বর।",Math
4,1601.jpg,10.0,,"sin⁻¹(/fraction{4}{5}/) + sin⁻¹(/fraction{5}{13}/) + sin⁻¹(/fraction{16}{65}/) = tan⁻¹(/fraction{4}{√5²-4²}/) + tan⁻¹(/fraction{5}{√13²-5²}/) + tan⁻¹(/fraction{16}{√65²-16²}/)

= tan⁻¹(/fraction{4}{3}/) + tan⁻¹(/fraction{5}{12}/) + tan⁻¹(/fraction{16}{63}/) = tan⁻¹(/fraction{(4/3)+(5/12)}{1-(4/3)*(5/12)}/) + tan⁻¹(/fraction{16}{63}/)

= tan⁻¹(/fraction{63}{16}/) + cot⁻¹(/fraction{63}{16}/) = /fraction{π}{2}/ (Showed)

নম্বর বণ্টনঃ

sin⁻¹(/fraction{4}{5}/) + sin⁻¹(/fraction{5}{13}/) + sin⁻¹(/fraction{16}{65}/) = tan⁻¹(/fraction{63}{16}/) + tan⁻¹(/fraction{4}{3}/) + tan⁻¹(/fraction{5}{12}/) + tan⁻¹(/fraction{16}{63}/) ; নির্ণয় করার জন্য ০৪ নম্বর।

sin⁻¹(/fraction{4}{5}/) + sin⁻¹(/fraction{5}{13}/) + sin⁻¹(/fraction{16}{65}/) = tan⁻¹(/fraction{63}{16}/) + cot⁻¹(/fraction{63}{16}/) ; নির্ণয় করার জন্য ০২ নম্বর।

sin⁻¹(/fraction{4}{5}/) + sin⁻¹(/fraction{5}{13}/) + sin⁻¹(/fraction{16}{65}/) = /fraction{π}{2}/ ; দেখানোর জন্য ০৪ নম্বর।",Math
